year,territory_raw,territory_level,metric,value
2012,Силистра,district,urban,193.0
2012,Силистра,district,rural,238.0
2012,Сливен,district,total,634.0
2012,Сливен,district,urban,471.0
2012,Сливен,district,rural,163.0
2012,Смолян,district,total,313.0
2012,Смолян,district,urban,194.0
2012,Смолян,district,rural,119.0
2012,София (столица),district,total,7065.0
2012,София (столица),district,urban,6841.0
2012,София (столица),district,rural,224.0
2012,София,district,total,742.0
2012,София,district,urban,532.0
2012,София,district,rural,210.0
2012,Стара Загора,district,total,1199.0
2012,Стара Загора,district,urban,1049.0
2012,Стара Загора,district,rural,150.0
2012,Търговище,district,total,456.0
2012,Търговище,district,urban,268.0
2012,Търговище,district,rural,188.0
2012,Хасково,district,total,883.0
2012,Хасково,district,urban,672.0
2012,Хасково,district,rural,211.0
2012,Шумен,district,total,746.0
2012,Шумен,district,urban,470.0
2012,Шумен,district,rural,276.0
2012,Ямбол,district,total,382.0
2012,Ямбол,district,urban,319.0
2012,Ямбол,district,rural,63.0
2013,България,country,total,27203.0
2013,България,country,urban,21811.0
2013,България,country,rural,5392.0
2013,Благоевград,district,total,1643.0
2013,Благоевград,district,urban,1003.0
2013,Благоевград,district,rural,640.0
2013,Бургас,district,total,1864.0
2013,Бургас,district,urban,1352.0
2013,Бургас,district,rural,512.0
2013,Варна,district,total,1971.0
2013,Варна,district,urban,1828.0
2013,Варна,district,rural,143.0
2013,Велико Търново,district,total,763.0
2013,Велико Търново,district,urban,678.0
2013,Велико Търново,district,rural,85.0
2013,Видин,district,total,155.0
2013,Видин,district,urban,135.0
2013,Видин,district,rural,20.0
2013,Враца,district,total,415.0
2013,Враца,district,urban,291.0
2013,Враца,district,rural,124.0
2013,Габрово,district,total,283.0
2013,Габрово,district,urban,253.0
2013,Габрово,district,rural,30.0
2013,Добрич,district,total,549.0
2013,Добрич,district,urban,438.0
2013,Добрич,district,rural,111.0
2013,Кърджали,district,total,811.0
2013,Кърджали,district,urban,350.0
2013,Кърджали,district,rural,461.0
2013,Кюстендил,district,total,371.0
2013,Кюстендил,district,urban,290.0
2013,Кюстендил,district,rural,81.0
2013,Ловеч,district,total,258.0
2013,Ловеч,district,urban,168.0
2013,Ловеч,district,rural,90.0
2013,Монтана,district,total,313.0
2013,Монтана,district,urban,245.0
2013,Монтана,district,rural,68.0
2013,Пазарджик,district,total,814.0
2013,Пазарджик,district,urban,576.0
2013,Пазарджик,district,rural,238.0
2013,Перник,district,total,414.0
2013,Перник,district,urban,357.0
2013,Перник,district,rural,57.0
2013,Плевен,district,total,754.0
2013,Плевен,district,urban,633.0
2013,Плевен,district,rural,121.0
2013,Пловдив,district,total,2733.0
2013,Пловдив,district,urban,2245.0
2013,Пловдив,district,rural,488.0
2013,Разград,district,total,493.0
2013,Разград,district,urban,214.0
2013,Разград,district,rural,279.0
2013,Русе,district,total,757.0
2013,Русе,district,urban,634.0
2013,Русе,district,rural,123.0
2013,Силистра,district,total,402.0
2013,Силистра,district,urban,179.0
