year,territory_raw,territory_level,metric,value
2013,Пловдив,district,rural,172009.0
2014,Пловдив,district,total,676892.0
2014,Пловдив,district,urban,506496.0
2014,Пловдив,district,rural,170396.0
2015,Пловдив,district,total,674434.5
2015,Пловдив,district,urban,505208.0
2015,Пловдив,district,rural,169226.5
2016,Пловдив,district,total,672428.0
2016,Пловдив,district,urban,504522.5
2016,Пловдив,district,rural,167905.5
2017,Пловдив,district,total,670684.5
2017,Пловдив,district,urban,505008.5
2017,Пловдив,district,rural,165676.0
2018,Пловдив,district,total,669065.0
2018,Пловдив,district,urban,505486.5
2018,Пловдив,district,rural,163578.5
2019,Пловдив,district,total,667567.5
2019,Пловдив,district,urban,505410.5
2019,Пловдив,district,rural,162157.0
2020,Пловдив,district,total,666599.5
2020,Пловдив,district,urban,501948.5
2020,Пловдив,district,rural,164651.0
2021,Пловдив,district,total,664652.5
2021,Пловдив,district,urban,498246.0
2021,Пловдив,district,rural,166406.5
2022,Пловдив,district,total,631638.0
2022,Пловдив,district,urban,468860.0
2022,Пловдив,district,rural,162779.0
2023,Пловдив,district,total,632551.0
2023,Пловдив,district,urban,471009.5
2023,Пловдив,district,rural,161541.5
2024,Пловдив,district,total,634608.0
2024,Пловдив,district,urban,473839.0
2024,Пловдив,district,rural,160769.0
2025,Пловдив,district,total,636960.0
2025,Пловдив,district,urban,477334.5
2025,Пловдив,district,rural,159625.5
2010,Разград,district,total,131489.0
2010,Разград,district,urban,60853.0
2010,Разград,district,rural,70636.0
2011,Разград,district,total,124484.0
2011,Разград,district,urban,58938.0
2011,Разград,district,rural,65546.0
2012,Разград,district,total,122883.0
2012,Разград,district,urban,58136.0
2012,Разград,district,rural,64747.0
2013,Разград,district,total,121380.0
2013,Разград,district,urban,57376.0
2013,Разград,district,rural,64004.0
2014,Разград,district,total,119821.0
2014,Разград,district,urban,56610.0
2014,Разград,district,rural,63211.0
2015,Разград,district,total,118144.5
2015,Разград,district,urban,55752.0
2015,Разград,district,rural,62392.5
2016,Разград,district,total,116321.5
2016,Разград,district,urban,54846.0
2016,Разград,district,rural,61475.5
2017,Разград,district,total,114558.0
2017,Разград,district,urban,54061.5
2017,Разград,district,rural,60496.5
2018,Разград,district,total,112971.5
2018,Разград,district,urban,53346.5
2018,Разград,district,rural,59625.0
2019,Разград,district,total,111509.0
2019,Разград,district,urban,52580.5
2019,Разград,district,rural,58928.5
2020,Разград,district,total,110299.5
2020,Разград,district,urban,51659.5
2020,Разград,district,rural,58640.0
2021,Разград,district,total,108787.0
2021,Разград,district,urban,50657.5
2021,Разград,district,rural,58129.5
2022,Разград,district,total,101568.0
2022,Разград,district,urban,48585.0
2022,Разград,district,rural,52984.0
2023,Разград,district,total,100901.5
2023,Разград,district,urban,48010.0
2023,Разград,district,rural,52891.5
2024,Разград,district,total,100077.5
2024,Разград,district,urban,47420.5
2024,Разград,district,rural,52657.0
2025,Разград,district,total,98771.0
2025,Разград,district,urban,46801.0
2025,Разград,district,rural,51970.0
2010,Русе,district,total,247907.0
2010,Русе,district,urban,188562.0
2010,Русе,district,rural,59345.0
2011,Русе,district,total,234622.0
2011,Русе,district,urban,180009.0
2011,Русе,district,rural,54613.0
2012,Русе,district,total,232674.0
2012,Русе,district,urban,178981.0
2012,Русе,district,rural,53693.0
2013,Русе,district,total,230682.0
2013,Русе,district,urban,177935.0
2013,Русе,district,rural,52747.0
2014,Русе,district,total,228735.0
2014,Русе,district,urban,176887.0
2014,Русе,district,rural,51848.0
2015,Русе,district,total,226679.5
2015,Русе,district,urban,175475.5
2015,Русе,district,rural,51204.0
2016,Русе,district,total,224581.5
2016,Русе,district,urban,174079.0
2016,Русе,district,rural,50502.5
2017,Русе,district,total,222412.5
2017,Русе,district,urban,172908.5
2017,Русе,district,rural,49504.0
2018,Русе,district,total,219946.0
2018,Русе,district,urban,171473.0
2018,Русе,district,rural,48473.0
2019,Русе,district,total,217016.5
2019,Русе,district,urban,169576.5
2019,Русе,district,rural,47440.0
2020,Русе,district,total,214103.0
2020,Русе,district,urban,165716.5
2020,Русе,district,rural,48386.5
2021,Русе,district,total,210906.5
2021,Русе,district,urban,161852.5
2021,Русе,district,rural,49054.0
2022,Русе,district,total,190969.0
2022,Русе,district,urban,148303.0
2022,Русе,district,rural,42666.0
2023,Русе,district,total,188726.5
2023,Русе,district,urban,146967.5
2023,Русе,district,rural,41759.0
2024,Русе,district,total,186961.5
2024,Русе,district,urban,145730.0
2024,Русе,district,rural,41231.5
2025,Русе,district,total,185172.0
2025,Русе,district,urban,144538.0
2025,Русе,district,rural,40634.0
2010,Силистра,district,total,126743.0
2010,Силистра,district,urban,57203.0
2010,Силистра,district,rural,69540.0
2011,Силистра,district,total,119013.0
2011,Силистра,district,urban,53754.0
2011,Силистра,district,rural,65259.0
2012,Силистра,district,total,117823.0
2012,Силистра,district,urban,53167.0
2012,Силистра,district,rural,64656.0
2013,Силистра,district,total,116626.0
2013,Силистра,district,urban,52478.0
2013,Силистра,district,rural,64148.0
2014,Силистра,district,total,115354.0
2014,Силистра,district,urban,51774.0
2014,Силистра,district,rural,63580.0
2015,Силистра,district,total,113959.0
2015,Силистра,district,urban,50867.5
2015,Силистра,district,rural,63091.5
2016,Силистра,district,total,112602.5
2016,Силистра,district,urban,49963.0
2016,Силистра,district,rural,62639.5
2017,Силистра,district,total,111259.5
2017,Силистра,district,urban,49264.0
2017,Силистра,district,rural,61995.5
2018,Силистра,district,total,109916.5
2018,Силистра,district,urban,48645.0
2018,Силистра,district,rural,61271.5
2019,Силистра,district,total,108644.5
2019,Силистра,district,urban,48081.5
2019,Силистра,district,rural,60563.0
2020,Силистра,district,total,107435.0
2020,Силистра,district,urban,47265.5
2020,Силистра,district,rural,60169.5
2021,Силистра,district,total,105860.5
2021,Силистра,district,urban,46289.5
2021,Силистра,district,rural,59571.0
2022,Силистра,district,total,96220.0
2022,Силистра,district,urban,43094.0
2022,Силистра,district,rural,53126.0
2023,Силистра,district,total,95176.5
2023,Силистра,district,urban,42493.5
2023,Силистра,district,rural,52683.0
2024,Силистра,district,total,94144.0
2024,Силистра,district,urban,41914.5
2024,Силистра,district,rural,52229.5
2025,Силистра,district,total,92957.0
2025,Силистра,district,urban,41344.5
2025,Силистра,district,rural,51612.5
2010,Сливен,district,total,203429.0
2010,Сливен,district,urban,134122.0
2010,Сливен,district,rural,69307.0
2011,Сливен,district,total,197176.0
2011,Сливен,district,urban,130583.0
2011,Сливен,district,rural,66593.0
2012,Сливен,district,total,196028.0
2012,Сливен,district,urban,129605.0
2012,Сливен,district,rural,66423.0
2013,Сливен,district,total,194635.0
2013,Сливен,district,urban,128658.0
2013,Сливен,district,rural,65977.0
2014,Сливен,district,total,193284.0
2014,Сливен,district,urban,127708.0
2014,Сливен,district,rural,65576.0
2015,Сливен,district,total,191914.5
2015,Сливен,district,urban,126430.5
2015,Сливен,district,rural,65484.0
2016,Сливен,district,total,190486.5
2016,Сливен,district,urban,125191.5
2016,Сливен,district,rural,65295.0
2017,Сливен,district,total,189110.5
2017,Сливен,district,urban,124453.5
2017,Сливен,district,rural,64657.0
2018,Сливен,district,total,187464.0
2018,Сливен,district,urban,123509.5
2018,Сливен,district,rural,63954.5
2019,Сливен,district,total,185307.0
2019,Сливен,district,urban,121971.5
2019,Сливен,district,rural,63335.5
2020,Сливен,district,total,183335.0
2020,Сливен,district,urban,120028.0
2020,Сливен,district,rural,63307.0
2021,Сливен,district,total,181304.5
2021,Сливен,district,urban,118208.5
2021,Сливен,district,rural,63096.0
2022,Сливен,district,total,171039.0
2022,Сливен,district,urban,111838.0
2022,Сливен,district,rural,59201.0
2023,Сливен,district,total,170317.0
2023,Сливен,district,urban,111038.0
2023,Сливен,district,rural,59279.0
2024,Сливен,district,total,169675.0
2024,Сливен,district,urban,110311.5
2024,Сливен,district,rural,59363.5
2025,Сливен,district,total,168783.0
2025,Сливен,district,urban,109754.5
2025,Сливен,district,rural,59028.5
2010,Смолян,district,total,123699.0
2010,Смолян,district,urban,67772.0
2010,Смолян,district,rural,55927.0
2011,Смолян,district,total,121171.0
2011,Смолян,district,urban,66455.0
2011,Смолян,district,rural,54716.0
2012,Смолян,district,total,119604.0
2012,Смолян,district,urban,65673.0
2012,Смолян,district,rural,53931.0
2013,Смолян,district,total,117485.0
2013,Смолян,district,urban,64687.0
2013,Смолян,district,rural,52798.0
2014,Смолян,district,total,115101.0
2014,Смолян,district,urban,63569.0
2014,Смолян,district,rural,51532.0
2015,Смолян,district,total,112792.5
2015,Смолян,district,urban,62501.5
2015,Смолян,district,rural,50291.0
2016,Смолян,district,total,110513.0
2016,Смолян,district,urban,61440.0
2016,Смолян,district,rural,49073.0
2017,Смолян,district,total,108353.5
2017,Смолян,district,urban,60480.0
2017,Смолян,district,rural,47873.5
2018,Смолян,district,total,106351.5
2018,Смолян,district,urban,59637.5
2018,Смолян,district,rural,46714.0
2019,Смолян,district,total,104476.5
2019,Смолян,district,urban,58821.5
2019,Смолян,district,rural,45655.0
2020,Смолян,district,total,102709.5
2020,Смолян,district,urban,58088.5
2020,Смолян,district,rural,44621.0
2021,Смолян,district,total,100602.5
2021,Смолян,district,urban,57165.0
2021,Смолян,district,rural,43437.5
2022,Смолян,district,total,94253.0
2022,Смолян,district,urban,53943.0
2022,Смолян,district,rural,40311.0
2023,Смолян,district,total,92730.5
2023,Смолян,district,urban,53190.5
2023,Смолян,district,rural,39540.0
2024,Смолян,district,total,91320.5
2024,Смолян,district,urban,52448.5
2024,Смолян,district,rural,38872.0
2025,Смолян,district,total,89675.0
2025,Смолян,district,urban,51708.5
2025,Смолян,district,rural,37966.5
2010,София (столица),district,total,1254622.0
2010,София (столица),district,urban,1196872.0
2010,София (столица),district,rural,57750.0
2011,София (столица),district,total,1294205.0
2011,София (столица),district,urban,1234073.0
2011,София (столица),district,rural,60132.0
2012,София (столица),district,total,1299465.0
2012,София (столица),district,urban,1239309.0
2012,София (столица),district,rural,60156.0
2013,София (столица),district,total,1305975.0
2013,София (столица),district,urban,1245838.0
2013,София (столица),district,rural,60137.0
2014,София (столица),district,total,1313095.0
2014,София (столица),district,urban,1253166.0
2014,София (столица),district,rural,59929.0
2015,София (столица),district,total,1318180.5
2015,София (столица),district,urban,1258393.5
2015,София (столица),district,rural,59787.0
2016,София (столица),district,total,1321720.5
2016,София (столица),district,urban,1262092.0
2016,София (столица),district,rural,59628.5
2017,София (столица),district,total,1324533.0
2017,София (столица),district,urban,1265179.5
2017,София (столица),district,rural,59353.5
2018,София (столица),district,total,1326774.5
2018,София (столица),district,urban,1267839.5
2018,София (столица),district,rural,58935.0
2019,София (столица),district,total,1328455.0
2019,София (столица),district,urban,1269776.5
2019,София (столица),district,rural,58678.5
2020,София (столица),district,total,1318601.0
2020,София (столица),district,urban,1259723.0
2020,София (столица),district,rural,58878.0
2021,София (столица),district,total,1307925.5
2021,София (столица),district,urban,1248864.5
2021,София (столица),district,rural,59061.0
2022,София (столица),district,total,1277436.0
2022,София (столица),district,urban,1214539.0
2022,София (столица),district,rural,62898.0
2023,София (столица),district,total,1283649.5
2023,София (столица),district,urban,1220933.5
2023,София (столица),district,rural,62716.0
2024,София (столица),district,total,1291448.0
2024,София (столица),district,urban,1228540.0
2024,София (столица),district,rural,62908.0
2025,София (столица),district,total,1299872.0
2025,София (столица),district,urban,1236716.5
2025,София (столица),district,rural,63155.5
2010,София,district,total,251737.0
2010,София,district,urban,151108.0
2010,София,district,rural,100629.0
2011,София,district,total,246621.0
2011,София,district,urban,150057.0
2011,София,district,rural,96564.0
2012,София,district,total,244435.0
2012,София,district,urban,149191.0
2012,София,district,rural,95244.0
2013,София,district,total,242066.0
2013,София,district,urban,148174.0
2013,София,district,rural,93892.0
2014,София,district,total,239469.0
2014,София,district,urban,146734.0
2014,София,district,rural,92735.0
2015,София,district,total,237570.5
2015,София,district,urban,145176.0
2015,София,district,rural,92394.5
2016,София,district,total,235632.5
2016,София,district,urban,143713.0
2016,София,district,rural,91919.5
2017,София,district,total,232874.0
2017,София,district,urban,142344.5
2017,София,district,rural,90529.5
2018,София,district,total,230302.0
2018,София,district,urban,141234.5
2018,София,district,rural,89067.5
2019,София,district,total,227856.0
2019,София,district,urban,140160.0
2019,София,district,rural,87696.0
2020,София,district,total,232573.5
2020,София,district,urban,140100.5
2020,София,district,rural,92473.0
2021,София,district,total,236041.5
2021,София,district,urban,139594.0
2021,София,district,rural,96447.5
2022,София,district,total,228885.0
2022,София,district,urban,137789.0
2022,София,district,rural,91096.0
2023,София,district,total,227015.0
2023,София,district,urban,136669.0
2023,София,district,rural,90346.0
2024,София,district,total,225560.5
2024,София,district,urban,135668.5
2024,София,district,rural,89892.0
2025,София,district,total,223823.5
2025,София,district,urban,134765.0
2025,София,district,rural,89058.5
2010,Стара Загора,district,total,349169.0
2010,Стара Загора,district,urban,240807.0
2010,Стара Загора,district,rural,108362.0
2011,Стара Загора,district,total,332315.0
2011,Стара Загора,district,urban,237638.0
2011,Стара Загора,district,rural,94677.0
2012,Стара Загора,district,total,330484.0
2012,Стара Загора,district,urban,236677.0
2012,Стара Загора,district,rural,93807.0
2013,Стара Загора,district,total,328968.0
2013,Стара Загора,district,urban,236132.0
2013,Стара Загора,district,rural,92836.0
2014,Стара Загора,district,total,327034.0
2014,Стара Загора,district,urban,235159.0
2014,Стара Загора,district,rural,91875.0
2015,Стара Загора,district,total,324824.0
2015,Стара Загора,district,urban,233374.0
2015,Стара Загора,district,rural,91450.0
2016,Стара Загора,district,total,322531.0
2016,Стара Загора,district,urban,231687.0
2016,Стара Загора,district,rural,90844.0
2017,Стара Загора,district,total,320222.0
2017,Стара Загора,district,urban,230660.5
2017,Стара Загора,district,rural,89561.5
2018,Стара Загора,district,total,317711.5
2018,Стара Загора,district,urban,229605.0
2018,Стара Загора,district,rural,88106.5
2019,Стара Загора,district,total,314876.0
2019,Стара Загора,district,urban,228064.5
2019,Стара Загора,district,rural,86811.5
2020,Стара Загора,district,total,312398.0
2020,Стара Загора,district,urban,221942.5
2020,Стара Загора,district,rural,90455.5
2021,Стара Загора,district,total,309270.0
2021,Стара Загора,district,urban,215714.0
2021,Стара Загора,district,rural,93556.0
2022,Стара Загора,district,total,293161.0
2022,Стара Загора,district,urban,208486.0
2022,Стара Загора,district,rural,84675.0
2023,Стара Загора,district,total,291101.0
2023,Стара Загора,district,urban,207390.0
2023,Стара Загора,district,rural,83711.0
2024,Стара Загора,district,total,289543.0
2024,Стара Загора,district,urban,206553.5
2024,Стара Загора,district,rural,82989.5
2025,Стара Загора,district,total,287729.0
2025,Стара Загора,district,urban,205730.0
2025,Стара Загора,district,rural,81999.0
2010,Търговище,district,total,128754.0
2010,Търговище,district,urban,65628.0
2010,Търговище,district,rural,63126.0
2011,Търговище,district,total,120423.0
2011,Търговище,district,urban,65081.0
2011,Търговище,district,rural,55342.0
2012,Търговище,district,total,119325.0
2012,Търговище,district,urban,64541.0
2012,Търговище,district,rural,54784.0
2013,Търговище,district,total,118253.0
2013,Търговище,district,urban,64034.0
2013,Търговище,district,rural,54219.0
2014,Търговище,district,total,117069.0
2014,Търговище,district,urban,63356.0
2014,Търговище,district,rural,53713.0
2015,Търговище,district,total,115815.5
2015,Търговище,district,urban,62381.0
2015,Търговище,district,rural,53434.5
2016,Търговище,district,total,114452.5
2016,Търговище,district,urban,61513.0
2016,Търговище,district,rural,52939.5
2017,Търговище,district,total,113084.0
2017,Търговище,district,urban,60979.0
2017,Търговище,district,rural,52105.0
2018,Търговище,district,total,112035.5
2018,Търговище,district,urban,60580.0
2018,Търговище,district,rural,51455.5
2019,Търговище,district,total,111255.5
2019,Търговище,district,urban,60232.0
2019,Търговище,district,rural,51023.5
2020,Търговище,district,total,110470.5
2020,Търговище,district,urban,59821.0
2020,Търговище,district,rural,50649.5
2021,Търговище,district,total,109072.0
2021,Търговище,district,urban,59141.0
2021,Търговище,district,rural,49931.0
2022,Търговище,district,total,96610.0
2022,Търговище,district,urban,54251.0
2022,Търговище,district,rural,42360.0
2023,Търговище,district,total,95905.0
2023,Търговище,district,urban,53766.0
2023,Търговище,district,rural,42139.0
2024,Търговище,district,total,95172.0
2024,Търговище,district,urban,53320.5
2024,Търговище,district,rural,41851.5
2025,Търговище,district,total,94184.0
2025,Търговище,district,urban,52947.0
2025,Търговище,district,rural,41237.0
2010,Хасково,district,total,254767.0
2010,Хасково,district,urban,178935.0
2010,Хасково,district,rural,75832.0
2011,Хасково,district,total,245245.0
2011,Хасково,district,urban,177025.0
2011,Хасково,district,rural,68220.0
2012,Хасково,district,total,242816.0
2012,Хасково,district,urban,175497.0
2012,Хасково,district,rural,67319.0
2013,Хасково,district,total,240494.0
2013,Хасково,district,urban,174183.0
2013,Хасково,district,rural,66311.0
2014,Хасково,district,total,238488.0
2014,Хасково,district,urban,172865.0
2014,Хасково,district,rural,65623.0
2015,Хасково,district,total,237023.5
2015,Хасково,district,urban,171263.0
2015,Хасково,district,rural,65760.5
2016,Хасково,district,total,234899.0
2016,Хасково,district,urban,169396.5
2016,Хасково,district,rural,65502.5
2017,Хасково,district,total,232345.5
2017,Хасково,district,urban,168021.0
2017,Хасково,district,rural,64324.5
2018,Хасково,district,total,229708.5
2018,Хасково,district,urban,166488.0
2018,Хасково,district,rural,63220.5
2019,Хасково,district,total,226729.0
2019,Хасково,district,urban,164059.5
2019,Хасково,district,rural,62669.5
2020,Хасково,district,total,224471.0
2020,Хасково,district,urban,161736.0
2020,Хасково,district,rural,62735.0
2021,Хасково,district,total,221947.0
2021,Хасково,district,urban,159388.0
2021,Хасково,district,rural,62559.0
2022,Хасково,district,total,208902.0
2022,Хасково,district,urban,150936.0
2022,Хасково,district,rural,57966.0
2023,Хасково,district,total,207276.5
2023,Хасково,district,urban,148912.0
2023,Хасково,district,rural,58364.5
2024,Хасково,district,total,207235.0
2024,Хасково,district,urban,148204.5
2024,Хасково,district,rural,59030.5
2025,Хасково,district,total,206529.0
2025,Хасково,district,urban,147810.5
2025,Хасково,district,rural,58718.5
2010,Шумен,district,total,193147.0
2010,Шумен,district,urban,121483.0
2010,Шумен,district,rural,71664.0
2011,Шумен,district,total,180189.0
2011,Шумен,district,urban,113001.0
2011,Шумен,district,rural,67188.0
2012,Шумен,district,total,179241.0
2012,Шумен,district,urban,112379.0
2012,Шумен,district,rural,66862.0
2013,Шумен,district,total,178437.0
2013,Шумен,district,urban,111812.0
2013,Шумен,district,rural,66625.0
2014,Шумен,district,total,177493.0
2014,Шумен,district,urban,110942.0
2014,Шумен,district,rural,66551.0
2015,Шумен,district,total,176322.5
2015,Шумен,district,urban,109557.5
2015,Шумен,district,rural,66765.0
2016,Шумен,district,total,175098.0
2016,Шумен,district,urban,108307.5
2016,Шумен,district,rural,66790.5
2017,Шумен,district,total,173721.0
2017,Шумен,district,urban,107144.5
2017,Шумен,district,rural,66576.5
2018,Шумен,district,total,172660.5
2018,Шумен,district,urban,106173.5
2018,Шумен,district,rural,66487.0
2019,Шумен,district,total,172308.5
2019,Шумен,district,urban,105693.0
2019,Шумен,district,rural,66615.5
2020,Шумен,district,total,172021.5
2020,Шумен,district,urban,104177.5
2020,Шумен,district,rural,67844.0
2021,Шумен,district,total,170602.0
2021,Шумен,district,urban,102258.0
2021,Шумен,district,rural,68344.0
2022,Шумен,district,total,150022.0
2022,Шумен,district,urban,93850.0
2022,Шумен,district,rural,56172.0
2023,Шумен,district,total,149663.5
2023,Шумен,district,urban,93161.5
2023,Шумен,district,rural,56502.0
2024,Шумен,district,total,149489.0
2024,Шумен,district,urban,92578.5
2024,Шумен,district,rural,56910.5
2025,Шумен,district,total,148940.0
2025,Шумен,district,urban,92196.0
2025,Шумен,district,rural,56744.0
2010,Ямбол,district,total,137121.0
2010,Ямбол,district,urban,94201.0
2010,Ямбол,district,rural,42920.0
2011,Ямбол,district,total,130804.0
2011,Ямбол,district,urban,91164.0
2011,Ямбол,district,rural,39640.0
2012,Ямбол,district,total,129353.0
2012,Ямбол,district,urban,90309.0
2012,Ямбол,district,rural,39044.0
2013,Ямбол,district,total,127913.0
2013,Ямбол,district,urban,89578.0
2013,Ямбол,district,rural,38335.0
2014,Ямбол,district,total,126450.0
2014,Ямбол,district,urban,88786.0
2014,Ямбол,district,rural,37664.0
2015,Ямбол,district,total,124772.5
2015,Ямбол,district,urban,87607.5
2015,Ямбол,district,rural,37165.0
2016,Ямбол,district,total,123048.5
2016,Ямбол,district,urban,86398.5
2016,Ямбол,district,rural,36650.0
2017,Ямбол,district,total,121373.0
2017,Ямбол,district,urban,85490.5
2017,Ямбол,district,rural,35882.5
2018,Ямбол,district,total,119683.5
2018,Ямбол,district,urban,84560.0
2018,Ямбол,district,rural,35123.5
2019,Ямбол,district,total,118116.0
2019,Ямбол,district,urban,83584.0
2019,Ямбол,district,rural,34532.0
2020,Ямбол,district,total,116910.5
2020,Ямбол,district,urban,81582.0
2020,Ямбол,district,rural,35328.5
2021,Ямбол,district,total,115423.5
2021,Ямбол,district,urban,79589.0
2021,Ямбол,district,rural,35834.5
2022,Ямбол,district,total,108017.0
2022,Ямбол,district,urban,75670.0
2022,Ямбол,district,rural,32347.0
2023,Ямбол,district,total,106849.5
2023,Ямбол,district,urban,74805.5
2023,Ямбол,district,rural,32044.0
2024,Ямбол,district,total,105874.5
2024,Ямбол,district,urban,74006.0
2024,Ямбол,district,rural,31868.5
2025,Ямбол,district,total,105000.0
2025,Ямбол,district,urban,73501.5
2025,Ямбол,district,rural,31498.5
