year,territory_raw,territory_level,metric,value
2010,Разград,district,rural,261.0
2011,Разград,district,total,440.0
2011,Разград,district,urban,171.0
2011,Разград,district,rural,269.0
2012,Разград,district,total,459.0
2012,Разград,district,urban,175.0
2012,Разград,district,rural,284.0
2013,Разград,district,total,508.0
2013,Разград,district,urban,161.0
2013,Разград,district,rural,347.0
2014,Разград,district,total,521.0
2014,Разград,district,urban,205.0
2014,Разград,district,rural,316.0
2015,Разград,district,total,559.0
2015,Разград,district,urban,210.0
2015,Разград,district,rural,349.0
2016,Разград,district,total,535.0
2016,Разград,district,urban,208.0
2016,Разград,district,rural,327.0
2017,Разград,district,total,598.0
2017,Разград,district,urban,223.0
2017,Разград,district,rural,375.0
2018,Разград,district,total,573.0
2018,Разград,district,urban,201.0
2018,Разград,district,rural,372.0
2019,Разград,district,total,658.0
2019,Разград,district,urban,247.0
2019,Разград,district,rural,411.0
2020,Разград,district,total,424.0
2020,Разград,district,urban,144.0
2020,Разград,district,rural,280.0
2021,Разград,district,total,609.0
2021,Разград,district,urban,218.0
2021,Разград,district,rural,391.0
2022,Разград,district,total,553.0
2022,Разград,district,urban,202.0
2022,Разград,district,rural,351.0
2023,Разград,district,total,391.0
2023,Разград,district,urban,141.0
2023,Разград,district,rural,250.0
2024,Разград,district,total,386.0
2024,Разград,district,urban,149.0
2024,Разград,district,rural,237.0
2025,Разград,district,total,357.0
2025,Разград,district,urban,123.0
2025,Разград,district,rural,234.0
2010,Русе,district,total,848.0
2010,Русе,district,urban,681.0
2010,Русе,district,rural,167.0
2011,Русе,district,total,717.0
2011,Русе,district,urban,600.0
2011,Русе,district,rural,117.0
2012,Русе,district,total,702.0
2012,Русе,district,urban,563.0
2012,Русе,district,rural,139.0
2013,Русе,district,total,747.0
2013,Русе,district,urban,610.0
2013,Русе,district,rural,137.0
2014,Русе,district,total,824.0
2014,Русе,district,urban,663.0
2014,Русе,district,rural,161.0
2015,Русе,district,total,886.0
2015,Русе,district,urban,680.0
2015,Русе,district,rural,206.0
2016,Русе,district,total,918.0
2016,Русе,district,urban,682.0
2016,Русе,district,rural,236.0
2017,Русе,district,total,897.0
2017,Русе,district,urban,674.0
2017,Русе,district,rural,223.0
2018,Русе,district,total,870.0
2018,Русе,district,urban,665.0
2018,Русе,district,rural,205.0
2019,Русе,district,total,805.0
2019,Русе,district,urban,625.0
2019,Русе,district,rural,180.0
2020,Русе,district,total,619.0
2020,Русе,district,urban,468.0
2020,Русе,district,rural,151.0
2021,Русе,district,total,769.0
2021,Русе,district,urban,563.0
2021,Русе,district,rural,206.0
2022,Русе,district,total,721.0
2022,Русе,district,urban,544.0
2022,Русе,district,rural,177.0
2023,Русе,district,total,596.0
2023,Русе,district,urban,448.0
2023,Русе,district,rural,148.0
2024,Русе,district,total,535.0
2024,Русе,district,urban,406.0
2024,Русе,district,rural,129.0
2025,Русе,district,total,510.0
2025,Русе,district,urban,377.0
2025,Русе,district,rural,133.0
2010,Силистра,district,total,421.0
2010,Силистра,district,urban,193.0
2010,Силистра,district,rural,228.0
2011,Силистра,district,total,366.0
2011,Силистра,district,urban,165.0
2011,Силистра,district,rural,201.0
2012,Силистра,district,total,394.0
2012,Силистра,district,urban,168.0
2012,Силистра,district,rural,226.0
2013,Силистра,district,total,396.0
2013,Силистра,district,urban,166.0
2013,Силистра,district,rural,230.0
2014,Силистра,district,total,449.0
2014,Силистра,district,urban,170.0
2014,Силистра,district,rural,279.0
2015,Силистра,district,total,480.0
2015,Силистра,district,urban,167.0
2015,Силистра,district,rural,313.0
2016,Силистра,district,total,519.0
2016,Силистра,district,urban,189.0
2016,Силистра,district,rural,330.0
2017,Силистра,district,total,452.0
2017,Силистра,district,urban,172.0
2017,Силистра,district,rural,280.0
2018,Силистра,district,total,459.0
2018,Силистра,district,urban,162.0
2018,Силистра,district,rural,297.0
2019,Силистра,district,total,458.0
2019,Силистра,district,urban,164.0
2019,Силистра,district,rural,294.0
2020,Силистра,district,total,422.0
2020,Силистра,district,urban,140.0
2020,Силистра,district,rural,282.0
2021,Силистра,district,total,516.0
2021,Силистра,district,urban,194.0
2021,Силистра,district,rural,322.0
2022,Силистра,district,total,480.0
2022,Силистра,district,urban,156.0
2022,Силистра,district,rural,324.0
2023,Силистра,district,total,344.0
2023,Силистра,district,urban,116.0
2023,Силистра,district,rural,228.0
2024,Силистра,district,total,359.0
2024,Силистра,district,urban,119.0
2024,Силистра,district,rural,240.0
2025,Силистра,district,total,328.0
2025,Силистра,district,urban,113.0
2025,Силистра,district,rural,215.0
2010,Сливен,district,total,507.0
2010,Сливен,district,urban,396.0
2010,Сливен,district,rural,111.0
2011,Сливен,district,total,545.0
2011,Сливен,district,urban,399.0
2011,Сливен,district,rural,146.0
2012,Сливен,district,total,561.0
2012,Сливен,district,urban,399.0
2012,Сливен,district,rural,162.0
2013,Сливен,district,total,569.0
2013,Сливен,district,urban,429.0
2013,Сливен,district,rural,140.0
2014,Сливен,district,total,609.0
2014,Сливен,district,urban,424.0
2014,Сливен,district,rural,185.0
2015,Сливен,district,total,819.0
2015,Сливен,district,urban,527.0
2015,Сливен,district,rural,292.0
2016,Сливен,district,total,777.0
2016,Сливен,district,urban,539.0
2016,Сливен,district,rural,238.0
2017,Сливен,district,total,855.0
2017,Сливен,district,urban,615.0
2017,Сливен,district,rural,240.0
2018,Сливен,district,total,809.0
2018,Сливен,district,urban,523.0
2018,Сливен,district,rural,286.0
2019,Сливен,district,total,883.0
2019,Сливен,district,urban,604.0
2019,Сливен,district,rural,279.0
2020,Сливен,district,total,569.0
2020,Сливен,district,urban,385.0
2020,Сливен,district,rural,184.0
2021,Сливен,district,total,738.0
2021,Сливен,district,urban,495.0
2021,Сливен,district,rural,243.0
2022,Сливен,district,total,724.0
2022,Сливен,district,urban,480.0
2022,Сливен,district,rural,244.0
2023,Сливен,district,total,647.0
2023,Сливен,district,urban,448.0
2023,Сливен,district,rural,199.0
2024,Сливен,district,total,575.0
2024,Сливен,district,urban,378.0
2024,Сливен,district,rural,197.0
2025,Сливен,district,total,581.0
2025,Сливен,district,urban,365.0
2025,Сливен,district,rural,216.0
2010,Смолян,district,total,264.0
2010,Смолян,district,urban,160.0
2010,Смолян,district,rural,104.0
2011,Смолян,district,total,210.0
2011,Смолян,district,urban,133.0
2011,Смолян,district,rural,77.0
2012,Смолян,district,total,255.0
2012,Смолян,district,urban,139.0
2012,Смолян,district,rural,116.0
2013,Смолян,district,total,225.0
2013,Смолян,district,urban,129.0
2013,Смолян,district,rural,96.0
2014,Смолян,district,total,257.0
2014,Смолян,district,urban,147.0
2014,Смолян,district,rural,110.0
2015,Смолян,district,total,262.0
2015,Смолян,district,urban,140.0
2015,Смолян,district,rural,122.0
2016,Смолян,district,total,250.0
2016,Смолян,district,urban,124.0
2016,Смолян,district,rural,126.0
2017,Смолян,district,total,320.0
2017,Смолян,district,urban,199.0
2017,Смолян,district,rural,121.0
2018,Смолян,district,total,328.0
2018,Смолян,district,urban,188.0
2018,Смолян,district,rural,140.0
2019,Смолян,district,total,314.0
2019,Смолян,district,urban,183.0
2019,Смолян,district,rural,131.0
2020,Смолян,district,total,225.0
2020,Смолян,district,urban,130.0
2020,Смолян,district,rural,95.0
2021,Смолян,district,total,253.0
2021,Смолян,district,urban,156.0
2021,Смолян,district,rural,97.0
2022,Смолян,district,total,267.0
2022,Смолян,district,urban,163.0
2022,Смолян,district,rural,104.0
2023,Смолян,district,total,249.0
2023,Смолян,district,urban,126.0
2023,Смолян,district,rural,123.0
2024,Смолян,district,total,290.0
2024,Смолян,district,urban,169.0
2024,Смолян,district,rural,121.0
2025,Смолян,district,total,256.0
2025,Смолян,district,urban,148.0
2025,Смолян,district,rural,108.0
2010,София,district,total,598.0
2010,София,district,urban,436.0
2010,София,district,rural,162.0
2011,София,district,total,486.0
2011,София,district,urban,315.0
2011,София,district,rural,171.0
2012,София,district,total,560.0
2012,София,district,urban,391.0
2012,София,district,rural,169.0
2013,София,district,total,490.0
2013,София,district,urban,329.0
2013,София,district,rural,161.0
2014,София,district,total,541.0
2014,София,district,urban,348.0
2014,София,district,rural,193.0
2015,София,district,total,724.0
2015,София,district,urban,479.0
2015,София,district,rural,245.0
2016,София,district,total,621.0
2016,София,district,urban,405.0
2016,София,district,rural,216.0
2017,София,district,total,708.0
2017,София,district,urban,472.0
2017,София,district,rural,236.0
2018,София,district,total,714.0
2018,София,district,urban,463.0
2018,София,district,rural,251.0
2019,София,district,total,765.0
2019,София,district,urban,510.0
2019,София,district,rural,255.0
2020,София,district,total,619.0
2020,София,district,urban,377.0
2020,София,district,rural,242.0
2021,София,district,total,719.0
2021,София,district,urban,416.0
2021,София,district,rural,303.0
2022,София,district,total,753.0
2022,София,district,urban,453.0
2022,София,district,rural,300.0
2023,София,district,total,715.0
2023,София,district,urban,444.0
2023,София,district,rural,271.0
2024,София,district,total,695.0
2024,София,district,urban,415.0
2024,София,district,rural,280.0
2025,София,district,total,663.0
2025,София,district,urban,409.0
2025,София,district,rural,254.0
2010,София (столица),district,total,5495.0
2010,София (столица),district,urban,5343.0
2010,София (столица),district,rural,152.0
2011,София (столица),district,total,4799.0
2011,София (столица),district,urban,4658.0
2011,София (столица),district,rural,141.0
2012,София (столица),district,total,4622.0
2012,София (столица),district,urban,4491.0
2012,София (столица),district,rural,131.0
2013,София (столица),district,total,5023.0
2013,София (столица),district,urban,4913.0
2013,София (столица),district,rural,110.0
2014,София (столица),district,total,5339.0
2014,София (столица),district,urban,5217.0
2014,София (столица),district,rural,122.0
2015,София (столица),district,total,5535.0
2015,София (столица),district,urban,5380.0
2015,София (столица),district,rural,155.0
2016,София (столица),district,total,5404.0
2016,София (столица),district,urban,5252.0
2016,София (столица),district,rural,152.0
2017,София (столица),district,total,6053.0
2017,София (столица),district,urban,5890.0
2017,София (столица),district,rural,163.0
2018,София (столица),district,total,6064.0
2018,София (столица),district,urban,5892.0
2018,София (столица),district,rural,172.0
2019,София (столица),district,total,6292.0
2019,София (столица),district,urban,6096.0
2019,София (столица),district,rural,196.0
2020,София (столица),district,total,4669.0
2020,София (столица),district,urban,4524.0
2020,София (столица),district,rural,145.0
2021,София (столица),district,total,5413.0
2021,София (столица),district,urban,5243.0
2021,София (столица),district,rural,170.0
2022,София (столица),district,total,5887.0
2022,София (столица),district,urban,5711.0
2022,София (столица),district,rural,176.0
2023,София (столица),district,total,5288.0
2023,София (столица),district,urban,5116.0
2023,София (столица),district,rural,172.0
2024,София (столица),district,total,5064.0
2024,София (столица),district,urban,4924.0
2024,София (столица),district,rural,140.0
2025,София (столица),district,total,5257.0
2025,София (столица),district,urban,5102.0
2025,София (столица),district,rural,155.0
2010,Стара Загора,district,total,976.0
2010,Стара Загора,district,urban,800.0
2010,Стара Загора,district,rural,176.0
2011,Стара Загора,district,total,828.0
2011,Стара Загора,district,urban,679.0
2011,Стара Загора,district,rural,149.0
2012,Стара Загора,district,total,795.0
2012,Стара Загора,district,urban,666.0
2012,Стара Загора,district,rural,129.0
2013,Стара Загора,district,total,758.0
2013,Стара Загора,district,urban,601.0
2013,Стара Загора,district,rural,157.0
2014,Стара Загора,district,total,815.0
2014,Стара Загора,district,urban,634.0
2014,Стара Загора,district,rural,181.0
2015,Стара Загора,district,total,947.0
2015,Стара Загора,district,urban,724.0
2015,Стара Загора,district,rural,223.0
2016,Стара Загора,district,total,922.0
2016,Стара Загора,district,urban,685.0
2016,Стара Загора,district,rural,237.0
2017,Стара Загора,district,total,1051.0
2017,Стара Загора,district,urban,788.0
2017,Стара Загора,district,rural,263.0
2018,Стара Загора,district,total,1157.0
2018,Стара Загора,district,urban,853.0
2018,Стара Загора,district,rural,304.0
2019,Стара Загора,district,total,1235.0
2019,Стара Загора,district,urban,859.0
2019,Стара Загора,district,rural,376.0
2020,Стара Загора,district,total,846.0
2020,Стара Загора,district,urban,586.0
2020,Стара Загора,district,rural,260.0
2021,Стара Загора,district,total,1114.0
2021,Стара Загора,district,urban,722.0
2021,Стара Загора,district,rural,392.0
2022,Стара Загора,district,total,1064.0
2022,Стара Загора,district,urban,721.0
2022,Стара Загора,district,rural,343.0
2023,Стара Загора,district,total,843.0
2023,Стара Загора,district,urban,583.0
2023,Стара Загора,district,rural,260.0
2024,Стара Загора,district,total,821.0
2024,Стара Загора,district,urban,573.0
2024,Стара Загора,district,rural,248.0
2025,Стара Загора,district,total,868.0
2025,Стара Загора,district,urban,609.0
2025,Стара Загора,district,rural,259.0
2010,Търговище,district,total,416.0
2010,Търговище,district,urban,203.0
2010,Търговище,district,rural,213.0
2011,Търговище,district,total,397.0
2011,Търговище,district,urban,195.0
2011,Търговище,district,rural,202.0
2012,Търговище,district,total,414.0
2012,Търговище,district,urban,231.0
2012,Търговище,district,rural,183.0
2013,Търговище,district,total,424.0
2013,Търговище,district,urban,210.0
2013,Търговище,district,rural,214.0
2014,Търговище,district,total,521.0
2014,Търговище,district,urban,239.0
2014,Търговище,district,rural,282.0
2015,Търговище,district,total,552.0
2015,Търговище,district,urban,255.0
2015,Търговище,district,rural,297.0
2016,Търговище,district,total,513.0
2016,Търговище,district,urban,220.0
2016,Търговище,district,rural,293.0
2017,Търговище,district,total,515.0
2017,Търговище,district,urban,231.0
2017,Търговище,district,rural,284.0
2018,Търговище,district,total,538.0
2018,Търговище,district,urban,236.0
2018,Търговище,district,rural,302.0
2019,Търговище,district,total,532.0
2019,Търговище,district,urban,263.0
2019,Търговище,district,rural,269.0
2020,Търговище,district,total,353.0
2020,Търговище,district,urban,170.0
2020,Търговище,district,rural,183.0
2021,Търговище,district,total,503.0
2021,Търговище,district,urban,210.0
2021,Търговище,district,rural,293.0
2022,Търговище,district,total,447.0
2022,Търговище,district,urban,215.0
2022,Търговище,district,rural,232.0
2023,Търговище,district,total,353.0
2023,Търговище,district,urban,153.0
2023,Търговище,district,rural,200.0
2024,Търговище,district,total,318.0
2024,Търговище,district,urban,165.0
2024,Търговище,district,rural,153.0
2025,Търговище,district,total,309.0
2025,Търговище,district,urban,151.0
2025,Търговище,district,rural,158.0
2010,Хасково,district,total,672.0
2010,Хасково,district,urban,496.0
2010,Хасково,district,rural,176.0
2011,Хасково,district,total,614.0
2011,Хасково,district,urban,470.0
2011,Хасково,district,rural,144.0
2012,Хасково,district,total,596.0
2012,Хасково,district,urban,407.0
2012,Хасково,district,rural,189.0
2013,Хасково,district,total,596.0
2013,Хасково,district,urban,466.0
2013,Хасково,district,rural,130.0
2014,Хасково,district,total,652.0
2014,Хасково,district,urban,475.0
2014,Хасково,district,rural,177.0
2015,Хасково,district,total,735.0
2015,Хасково,district,urban,528.0
2015,Хасково,district,rural,207.0
2016,Хасково,district,total,742.0
2016,Хасково,district,urban,513.0
2016,Хасково,district,rural,229.0
2017,Хасково,district,total,700.0
2017,Хасково,district,urban,507.0
2017,Хасково,district,rural,193.0
2018,Хасково,district,total,769.0
2018,Хасково,district,urban,507.0
2018,Хасково,district,rural,262.0
2019,Хасково,district,total,878.0
2019,Хасково,district,urban,569.0
2019,Хасково,district,rural,309.0
2020,Хасково,district,total,609.0
2020,Хасково,district,urban,422.0
2020,Хасково,district,rural,187.0
2021,Хасково,district,total,693.0
2021,Хасково,district,urban,480.0
2021,Хасково,district,rural,213.0
2022,Хасково,district,total,717.0
2022,Хасково,district,urban,497.0
2022,Хасково,district,rural,220.0
2023,Хасково,district,total,551.0
2023,Хасково,district,urban,372.0
2023,Хасково,district,rural,179.0
2024,Хасково,district,total,595.0
2024,Хасково,district,urban,391.0
2024,Хасково,district,rural,204.0
2025,Хасково,district,total,562.0
2025,Хасково,district,urban,378.0
2025,Хасково,district,rural,184.0
2010,Шумен,district,total,642.0
2010,Шумен,district,urban,411.0
2010,Шумен,district,rural,231.0
2011,Шумен,district,total,568.0
2011,Шумен,district,urban,372.0
2011,Шумен,district,rural,196.0
2012,Шумен,district,total,606.0
2012,Шумен,district,urban,368.0
2012,Шумен,district,rural,238.0
2013,Шумен,district,total,647.0
2013,Шумен,district,urban,410.0
2013,Шумен,district,rural,237.0
2014,Шумен,district,total,689.0
2014,Шумен,district,urban,413.0
2014,Шумен,district,rural,276.0
2015,Шумен,district,total,782.0
2015,Шумен,district,urban,456.0
2015,Шумен,district,rural,326.0
2016,Шумен,district,total,802.0
2016,Шумен,district,urban,447.0
2016,Шумен,district,rural,355.0
2017,Шумен,district,total,816.0
2017,Шумен,district,urban,445.0
2017,Шумен,district,rural,371.0
2018,Шумен,district,total,822.0
2018,Шумен,district,urban,463.0
2018,Шумен,district,rural,359.0
2019,Шумен,district,total,754.0
2019,Шумен,district,urban,382.0
2019,Шумен,district,rural,372.0
2020,Шумен,district,total,569.0
2020,Шумен,district,urban,303.0
2020,Шумен,district,rural,266.0
2021,Шумен,district,total,755.0
2021,Шумен,district,urban,381.0
2021,Шумен,district,rural,374.0
2022,Шумен,district,total,699.0
2022,Шумен,district,urban,375.0
2022,Шумен,district,rural,324.0
2023,Шумен,district,total,509.0
2023,Шумен,district,urban,281.0
2023,Шумен,district,rural,228.0
2024,Шумен,district,total,520.0
2024,Шумен,district,urban,268.0
2024,Шумен,district,rural,252.0
2025,Шумен,district,total,517.0
2025,Шумен,district,urban,306.0
2025,Шумен,district,rural,211.0
2010,Ямбол,district,total,360.0
2010,Ямбол,district,urban,301.0
2010,Ямбол,district,rural,59.0
2011,Ямбол,district,total,339.0
2011,Ямбол,district,urban,267.0
2011,Ямбол,district,rural,72.0
2012,Ямбол,district,total,353.0
2012,Ямбол,district,urban,272.0
2012,Ямбол,district,rural,81.0
2013,Ямбол,district,total,332.0
2013,Ямбол,district,urban,254.0
2013,Ямбол,district,rural,78.0
2014,Ямбол,district,total,409.0
2014,Ямбол,district,urban,328.0
2014,Ямбол,district,rural,81.0
2015,Ямбол,district,total,475.0
2015,Ямбол,district,urban,385.0
2015,Ямбол,district,rural,90.0
2016,Ямбол,district,total,430.0
2016,Ямбол,district,urban,339.0
2016,Ямбол,district,rural,91.0
2017,Ямбол,district,total,426.0
2017,Ямбол,district,urban,334.0
2017,Ямбол,district,rural,92.0
2018,Ямбол,district,total,448.0
2018,Ямбол,district,urban,363.0
2018,Ямбол,district,rural,85.0
2019,Ямбол,district,total,522.0
2019,Ямбол,district,urban,373.0
2019,Ямбол,district,rural,149.0
2020,Ямбол,district,total,355.0
2020,Ямбол,district,urban,255.0
2020,Ямбол,district,rural,100.0
2021,Ямбол,district,total,451.0
2021,Ямбол,district,urban,342.0
2021,Ямбол,district,rural,109.0
2022,Ямбол,district,total,429.0
2022,Ямбол,district,urban,301.0
2022,Ямбол,district,rural,128.0
2023,Ямбол,district,total,332.0
2023,Ямбол,district,urban,226.0
2023,Ямбол,district,rural,106.0
2024,Ямбол,district,total,319.0
2024,Ямбол,district,urban,223.0
2024,Ямбол,district,rural,96.0
2025,Ямбол,district,total,323.0
2025,Ямбол,district,urban,201.0
2025,Ямбол,district,rural,122.0
