dataset,year,territory_raw,territory_level,oblast,municipality,metric,value,source_file
births_by_sex,2025,Джебел,municipality,Кърджали,Джебел,total,27.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Джебел,municipality,Кърджали,Джебел,male,14.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Джебел,municipality,Кърджали,Джебел,female,13.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Кирково,municipality,Кърджали,Кирково,total,167.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Кирково,municipality,Кърджали,Кирково,male,87.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Кирково,municipality,Кърджали,Кирково,female,80.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Кирково,municipality,Кърджали,Кирково,total,158.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Кирково,municipality,Кърджали,Кирково,male,76.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Кирково,municipality,Кърджали,Кирково,female,82.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Кирково,municipality,Кърджали,Кирково,total,170.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Кирково,municipality,Кърджали,Кирково,male,82.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Кирково,municipality,Кърджали,Кирково,female,88.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Кирково,municipality,Кърджали,Кирково,total,177.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Кирково,municipality,Кърджали,Кирково,male,93.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Кирково,municipality,Кърджали,Кирково,female,84.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Кирково,municipality,Кърджали,Кирково,total,169.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Кирково,municipality,Кърджали,Кирково,male,93.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Кирково,municipality,Кърджали,Кирково,female,76.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Кирково,municipality,Кърджали,Кирково,total,169.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Кирково,municipality,Кърджали,Кирково,male,90.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Кирково,municipality,Кърджали,Кирково,female,79.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Кирково,municipality,Кърджали,Кирково,total,143.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Кирково,municipality,Кърджали,Кирково,male,69.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Кирково,municipality,Кърджали,Кирково,female,74.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Кирково,municipality,Кърджали,Кирково,total,185.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Кирково,municipality,Кърджали,Кирково,male,84.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Кирково,municipality,Кърджали,Кирково,female,101.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Кирково,municipality,Кърджали,Кирково,total,187.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Кирково,municipality,Кърджали,Кирково,male,98.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Кирково,municipality,Кърджали,Кирково,female,89.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Кирково,municipality,Кърджали,Кирково,total,191.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Кирково,municipality,Кърджали,Кирково,male,87.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Кирково,municipality,Кърджали,Кирково,female,104.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Кирково,municipality,Кърджали,Кирково,total,146.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Кирково,municipality,Кърджали,Кирково,male,82.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Кирково,municipality,Кърджали,Кирково,female,64.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Кирково,municipality,Кърджали,Кирково,total,122.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Кирково,municipality,Кърджали,Кирково,male,66.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Кирково,municipality,Кърджали,Кирково,female,56.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Кирково,municipality,Кърджали,Кирково,total,121.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Кирково,municipality,Кърджали,Кирково,male,58.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Кирково,municipality,Кърджали,Кирково,female,63.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Кирково,municipality,Кърджали,Кирково,total,130.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Кирково,municipality,Кърджали,Кирково,male,77.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Кирково,municipality,Кърджали,Кирково,female,53.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Кирково,municipality,Кърджали,Кирково,total,124.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Кирково,municipality,Кърджали,Кирково,male,55.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Кирково,municipality,Кърджали,Кирково,female,69.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Кирково,municipality,Кърджали,Кирково,total,78.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Кирково,municipality,Кърджали,Кирково,male,41.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Кирково,municipality,Кърджали,Кирково,female,37.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Крумовград,municipality,Кърджали,Крумовград,total,189.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Крумовград,municipality,Кърджали,Крумовград,male,96.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Крумовград,municipality,Кърджали,Крумовград,female,93.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Крумовград,municipality,Кърджали,Крумовград,total,173.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Крумовград,municipality,Кърджали,Крумовград,male,81.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Крумовград,municipality,Кърджали,Крумовград,female,92.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Крумовград,municipality,Кърджали,Крумовград,total,162.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Крумовград,municipality,Кърджали,Крумовград,male,87.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Крумовград,municipality,Кърджали,Крумовград,female,75.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Крумовград,municipality,Кърджали,Крумовград,total,191.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Крумовград,municipality,Кърджали,Крумовград,male,105.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Крумовград,municipality,Кърджали,Крумовград,female,86.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Крумовград,municipality,Кърджали,Крумовград,total,157.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Крумовград,municipality,Кърджали,Крумовград,male,87.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Крумовград,municipality,Кърджали,Крумовград,female,70.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Крумовград,municipality,Кърджали,Крумовград,total,169.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Крумовград,municipality,Кърджали,Крумовград,male,86.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Крумовград,municipality,Кърджали,Крумовград,female,83.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Крумовград,municipality,Кърджали,Крумовград,total,165.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Крумовград,municipality,Кърджали,Крумовград,male,81.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Крумовград,municipality,Кърджали,Крумовград,female,84.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Крумовград,municipality,Кърджали,Крумовград,total,163.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Крумовград,municipality,Кърджали,Крумовград,male,89.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Крумовград,municipality,Кърджали,Крумовград,female,74.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Крумовград,municipality,Кърджали,Крумовград,total,178.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Крумовград,municipality,Кърджали,Крумовград,male,98.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Крумовград,municipality,Кърджали,Крумовград,female,80.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Крумовград,municipality,Кърджали,Крумовград,total,181.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Крумовград,municipality,Кърджали,Крумовград,male,97.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Крумовград,municipality,Кърджали,Крумовград,female,84.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Крумовград,municipality,Кърджали,Крумовград,total,165.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Крумовград,municipality,Кърджали,Крумовград,male,94.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Крумовград,municipality,Кърджали,Крумовград,female,71.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Крумовград,municipality,Кърджали,Крумовград,total,130.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Крумовград,municipality,Кърджали,Крумовград,male,79.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Крумовград,municipality,Кърджали,Крумовград,female,51.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Крумовград,municipality,Кърджали,Крумовград,total,142.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Крумовград,municipality,Кърджали,Крумовград,male,71.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Крумовград,municipality,Кърджали,Крумовград,female,71.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Крумовград,municipality,Кърджали,Крумовград,total,149.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Крумовград,municipality,Кърджали,Крумовград,male,72.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Крумовград,municipality,Кърджали,Крумовград,female,77.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Крумовград,municipality,Кърджали,Крумовград,total,147.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Крумовград,municipality,Кърджали,Крумовград,male,77.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Крумовград,municipality,Кърджали,Крумовград,female,70.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Крумовград,municipality,Кърджали,Крумовград,total,104.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Крумовград,municipality,Кърджали,Крумовград,male,66.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Крумовград,municipality,Кърджали,Крумовград,female,38.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Кърджали,oblast,Кърджали,,total,810.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Кърджали,oblast,Кърджали,,male,396.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Кърджали,oblast,Кърджали,,female,414.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Кърджали,oblast,Кърджали,,total,745.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Кърджали,oblast,Кърджали,,male,374.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Кърджали,oblast,Кърджали,,female,371.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Кърджали,oblast,Кърджали,,total,746.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Кърджали,oblast,Кърджали,,male,405.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Кърджали,oblast,Кърджали,,female,341.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Кърджали,oblast,Кърджали,,total,683.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Кърджали,oblast,Кърджали,,male,350.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Кърджали,oblast,Кърджали,,female,333.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Кърджали,oblast,Кърджали,,total,743.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Кърджали,oblast,Кърджали,,male,373.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Кърджали,oblast,Кърджали,,female,370.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Кърджали,oblast,Кърджали,,total,690.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Кърджали,oblast,Кърджали,,male,372.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Кърджали,oblast,Кърджали,,female,318.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Кърджали,oblast,Кърджали,,total,723.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Кърджали,oblast,Кърджали,,male,388.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Кърджали,oblast,Кърджали,,female,335.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Кърджали,oblast,Кърджали,,total,677.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Кърджали,oblast,Кърджали,,male,342.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Кърджали,oblast,Кърджали,,female,335.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Кърджали,oblast,Кърджали,,total,683.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Кърджали,oblast,Кърджали,,male,349.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Кърджали,oblast,Кърджали,,female,334.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Кърджали,oblast,Кърджали,,total,697.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Кърджали,oblast,Кърджали,,male,357.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Кърджали,oblast,Кърджали,,female,340.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Кърджали,oblast,Кърджали,,total,600.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Кърджали,oblast,Кърджали,,male,316.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Кърджали,oblast,Кърджали,,female,284.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Кърджали,oblast,Кърджали,,total,517.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Кърджали,oblast,Кърджали,,male,257.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Кърджали,oblast,Кърджали,,female,260.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Кърджали,oblast,Кърджали,,total,557.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Кърджали,oblast,Кърджали,,male,282.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Кърджали,oblast,Кърджали,,female,275.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Кърджали,oblast,Кърджали,,total,610.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Кърджали,oblast,Кърджали,,male,286.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Кърджали,oblast,Кърджали,,female,324.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Кърджали,oblast,Кърджали,,total,460.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Кърджали,oblast,Кърджали,,male,253.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Кърджали,oblast,Кърджали,,female,207.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Кърджали,oblast,Кърджали,,total,419.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Кърджали,oblast,Кърджали,,male,214.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Кърджали,oblast,Кърджали,,female,205.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Момчилград,municipality,Кърджали,Момчилград,total,160.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Момчилград,municipality,Кърджали,Момчилград,male,82.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Момчилград,municipality,Кърджали,Момчилград,female,78.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Момчилград,municipality,Кърджали,Момчилград,total,152.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Момчилград,municipality,Кърджали,Момчилград,male,86.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Момчилград,municipality,Кърджали,Момчилград,female,66.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Момчилград,municipality,Кърджали,Момчилград,total,129.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Момчилград,municipality,Кърджали,Момчилград,male,68.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Момчилград,municipality,Кърджали,Момчилград,female,61.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Момчилград,municipality,Кърджали,Момчилград,total,136.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Момчилград,municipality,Кърджали,Момчилград,male,62.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Момчилград,municipality,Кърджали,Момчилград,female,74.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Момчилград,municipality,Кърджали,Момчилград,total,121.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Момчилград,municipality,Кърджали,Момчилград,male,57.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Момчилград,municipality,Кърджали,Момчилград,female,64.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Момчилград,municipality,Кърджали,Момчилград,total,137.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Момчилград,municipality,Кърджали,Момчилград,male,62.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Момчилград,municipality,Кърджали,Момчилград,female,75.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Момчилград,municipality,Кърджали,Момчилград,total,130.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Момчилград,municipality,Кърджали,Момчилград,male,79.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Момчилград,municipality,Кърджали,Момчилград,female,51.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Момчилград,municipality,Кърджали,Момчилград,total,124.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Момчилград,municipality,Кърджали,Момчилград,male,64.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Момчилград,municipality,Кърджали,Момчилград,female,60.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Момчилград,municipality,Кърджали,Момчилград,total,133.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Момчилград,municipality,Кърджали,Момчилград,male,68.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Момчилград,municipality,Кърджали,Момчилград,female,65.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Момчилград,municipality,Кърджали,Момчилград,total,121.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Момчилград,municipality,Кърджали,Момчилград,male,59.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Момчилград,municipality,Кърджали,Момчилград,female,62.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Момчилград,municipality,Кърджали,Момчилград,total,111.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Момчилград,municipality,Кърджали,Момчилград,male,62.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Момчилград,municipality,Кърджали,Момчилград,female,49.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Момчилград,municipality,Кърджали,Момчилград,total,112.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Момчилград,municipality,Кърджали,Момчилград,male,60.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Момчилград,municipality,Кърджали,Момчилград,female,52.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Момчилград,municipality,Кърджали,Момчилград,total,108.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Момчилград,municipality,Кърджали,Момчилград,male,56.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Момчилград,municipality,Кърджали,Момчилград,female,52.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Момчилград,municipality,Кърджали,Момчилград,total,135.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Момчилград,municipality,Кърджали,Момчилград,male,68.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Момчилград,municipality,Кърджали,Момчилград,female,67.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Момчилград,municipality,Кърджали,Момчилград,total,81.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Момчилград,municipality,Кърджали,Момчилград,male,46.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Момчилград,municipality,Кърджали,Момчилград,female,35.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Момчилград,municipality,Кърджали,Момчилград,total,67.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Момчилград,municipality,Кърджали,Момчилград,male,32.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Момчилград,municipality,Кърджали,Момчилград,female,35.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Черноочене,municipality,Кърджали,Черноочене,total,105.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Черноочене,municipality,Кърджали,Черноочене,male,61.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2010,Черноочене,municipality,Кърджали,Черноочене,female,44.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Черноочене,municipality,Кърджали,Черноочене,total,68.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Черноочене,municipality,Кърджали,Черноочене,male,35.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2011,Черноочене,municipality,Кърджали,Черноочене,female,33.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Черноочене,municipality,Кърджали,Черноочене,total,75.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Черноочене,municipality,Кърджали,Черноочене,male,41.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2012,Черноочене,municipality,Кърджали,Черноочене,female,34.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Черноочене,municipality,Кърджали,Черноочене,total,74.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Черноочене,municipality,Кърджали,Черноочене,male,41.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2013,Черноочене,municipality,Кърджали,Черноочене,female,33.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Черноочене,municipality,Кърджали,Черноочене,total,72.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Черноочене,municipality,Кърджали,Черноочене,male,36.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2014,Черноочене,municipality,Кърджали,Черноочене,female,36.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Черноочене,municipality,Кърджали,Черноочене,total,57.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Черноочене,municipality,Кърджали,Черноочене,male,31.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2015,Черноочене,municipality,Кърджали,Черноочене,female,26.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Черноочене,municipality,Кърджали,Черноочене,total,74.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Черноочене,municipality,Кърджали,Черноочене,male,43.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2016,Черноочене,municipality,Кърджали,Черноочене,female,31.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Черноочене,municipality,Кърджали,Черноочене,total,60.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Черноочене,municipality,Кърджали,Черноочене,male,26.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2017,Черноочене,municipality,Кърджали,Черноочене,female,34.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Черноочене,municipality,Кърджали,Черноочене,total,65.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Черноочене,municipality,Кърджали,Черноочене,male,42.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2018,Черноочене,municipality,Кърджали,Черноочене,female,23.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Черноочене,municipality,Кърджали,Черноочене,total,66.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Черноочене,municipality,Кърджали,Черноочене,male,33.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2019,Черноочене,municipality,Кърджали,Черноочене,female,33.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Черноочене,municipality,Кърджали,Черноочене,total,51.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Черноочене,municipality,Кърджали,Черноочене,male,25.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2020,Черноочене,municipality,Кърджали,Черноочене,female,26.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Черноочене,municipality,Кърджали,Черноочене,total,57.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Черноочене,municipality,Кърджали,Черноочене,male,31.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2021,Черноочене,municipality,Кърджали,Черноочене,female,26.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Черноочене,municipality,Кърджали,Черноочене,total,56.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Черноочене,municipality,Кърджали,Черноочене,male,33.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2022,Черноочене,municipality,Кърджали,Черноочене,female,23.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Черноочене,municipality,Кърджали,Черноочене,total,49.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Черноочене,municipality,Кърджали,Черноочене,male,19.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2023,Черноочене,municipality,Кърджали,Черноочене,female,30.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Черноочене,municipality,Кърджали,Черноочене,total,42.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Черноочене,municipality,Кърджали,Черноочене,male,28.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2024,Черноочене,municipality,Кърджали,Черноочене,female,14.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Черноочене,municipality,Кърджали,Черноочене,total,34.0,Pop_1.2.1._birth_DR.xlsx
births_by_sex,2025,Черноочене,municipality,Кърджали,Черноочене,male,20.0,Pop_1.2.1._birth_DR.xlsx
