dataset,year,territory_raw,territory_level,oblast,municipality,metric,value,source_file
marriages_by_residence,2010,Враца,oblast,Враца,,total,409.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Враца,oblast,Враца,,urban,297.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Враца,oblast,Враца,,rural,112.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Враца,oblast,Враца,,total,342.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Враца,oblast,Враца,,urban,227.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Враца,oblast,Враца,,rural,115.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Враца,oblast,Враца,,total,333.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Враца,oblast,Враца,,urban,231.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Враца,oblast,Враца,,rural,102.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Враца,oblast,Враца,,total,304.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Враца,oblast,Враца,,urban,204.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Враца,oblast,Враца,,rural,100.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Враца,oblast,Враца,,total,352.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Враца,oblast,Враца,,urban,233.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Враца,oblast,Враца,,rural,119.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Враца,oblast,Враца,,total,361.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Враца,oblast,Враца,,urban,236.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Враца,oblast,Враца,,rural,125.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Враца,oblast,Враца,,total,367.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Враца,oblast,Враца,,urban,219.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Враца,oblast,Враца,,rural,148.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Враца,oblast,Враца,,total,399.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Враца,oblast,Враца,,urban,259.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Враца,oblast,Враца,,rural,140.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Враца,oblast,Враца,,total,451.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Враца,oblast,Враца,,urban,274.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Враца,oblast,Враца,,rural,177.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Враца,oblast,Враца,,total,451.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Враца,oblast,Враца,,urban,264.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Враца,oblast,Враца,,rural,187.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Враца,oblast,Враца,,total,329.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Враца,oblast,Враца,,urban,200.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Враца,oblast,Враца,,rural,129.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Враца,oblast,Враца,,total,442.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Враца,oblast,Враца,,urban,273.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Враца,oblast,Враца,,rural,169.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Враца,oblast,Враца,,total,390.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Враца,oblast,Враца,,urban,224.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Враца,oblast,Враца,,rural,166.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Враца,oblast,Враца,,total,376.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Враца,oblast,Враца,,urban,224.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Враца,oblast,Враца,,rural,152.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Враца,oblast,Враца,,total,351.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Враца,oblast,Враца,,urban,190.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Враца,oblast,Враца,,rural,161.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Враца,oblast,Враца,,total,371.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Враца,oblast,Враца,,urban,208.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Враца,oblast,Враца,,rural,163.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Габрово,oblast,Габрово,,total,321.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Габрово,oblast,Габрово,,urban,289.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Габрово,oblast,Габрово,,rural,32.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Габрово,oblast,Габрово,,total,270.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Габрово,oblast,Габрово,,urban,240.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Габрово,oblast,Габрово,,rural,30.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Габрово,oblast,Габрово,,total,263.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Габрово,oblast,Габрово,,urban,225.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Габрово,oblast,Габрово,,rural,38.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Габрово,oblast,Габрово,,total,251.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Габрово,oblast,Габрово,,urban,208.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Габрово,oblast,Габрово,,rural,43.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Габрово,oblast,Габрово,,total,291.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Габрово,oblast,Габрово,,urban,250.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Габрово,oblast,Габрово,,rural,41.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Габрово,oblast,Габрово,,total,307.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Габрово,oblast,Габрово,,urban,261.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Габрово,oblast,Габрово,,rural,46.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Габрово,oblast,Габрово,,total,311.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Габрово,oblast,Габрово,,urban,268.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Габрово,oblast,Габрово,,rural,43.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Габрово,oblast,Габрово,,total,330.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Габрово,oblast,Габрово,,urban,267.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Габрово,oblast,Габрово,,rural,63.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Габрово,oblast,Габрово,,total,319.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Габрово,oblast,Габрово,,urban,266.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Габрово,oblast,Габрово,,rural,53.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Габрово,oblast,Габрово,,total,362.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Габрово,oblast,Габрово,,urban,295.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Габрово,oblast,Габрово,,rural,67.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Габрово,oblast,Габрово,,total,250.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Габрово,oblast,Габрово,,urban,206.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Габрово,oblast,Габрово,,rural,44.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Габрово,oblast,Габрово,,total,331.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Габрово,oblast,Габрово,,urban,249.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Габрово,oblast,Габрово,,rural,82.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Габрово,oblast,Габрово,,total,329.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Габрово,oblast,Габрово,,urban,266.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Габрово,oblast,Габрово,,rural,63.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Габрово,oblast,Габрово,,total,238.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Габрово,oblast,Габрово,,urban,183.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Габрово,oblast,Габрово,,rural,55.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Габрово,oblast,Габрово,,total,242.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Габрово,oblast,Габрово,,urban,188.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Габрово,oblast,Габрово,,rural,54.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Габрово,oblast,Габрово,,total,249.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Габрово,oblast,Габрово,,urban,202.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Габрово,oblast,Габрово,,rural,47.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Добрич,oblast,Добрич,,total,495.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Добрич,oblast,Добрич,,urban,365.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Добрич,oblast,Добрич,,rural,130.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Добрич,oblast,Добрич,,total,505.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Добрич,oblast,Добрич,,urban,370.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Добрич,oblast,Добрич,,rural,135.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Добрич,oblast,Добрич,,total,594.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Добрич,oblast,Добрич,,urban,428.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Добрич,oblast,Добрич,,rural,166.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Добрич,oblast,Добрич,,total,591.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Добрич,oblast,Добрич,,urban,398.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Добрич,oblast,Добрич,,rural,193.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Добрич,oblast,Добрич,,total,785.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Добрич,oblast,Добрич,,urban,508.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Добрич,oblast,Добрич,,rural,277.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Добрич,oblast,Добрич,,total,923.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Добрич,oblast,Добрич,,urban,551.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Добрич,oblast,Добрич,,rural,372.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Добрич,oblast,Добрич,,total,909.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Добрич,oblast,Добрич,,urban,551.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Добрич,oblast,Добрич,,rural,358.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Добрич,oblast,Добрич,,total,886.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Добрич,oblast,Добрич,,urban,529.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Добрич,oblast,Добрич,,rural,357.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Добрич,oblast,Добрич,,total,944.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Добрич,oblast,Добрич,,urban,566.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Добрич,oblast,Добрич,,rural,378.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Добрич,oblast,Добрич,,total,816.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Добрич,oblast,Добрич,,urban,502.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Добрич,oblast,Добрич,,rural,314.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Добрич,oblast,Добрич,,total,716.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Добрич,oblast,Добрич,,urban,409.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Добрич,oblast,Добрич,,rural,307.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Добрич,oblast,Добрич,,total,797.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Добрич,oblast,Добрич,,urban,460.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Добрич,oblast,Добрич,,rural,337.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Добрич,oblast,Добрич,,total,731.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Добрич,oblast,Добрич,,urban,435.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Добрич,oblast,Добрич,,rural,296.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Добрич,oblast,Добрич,,total,528.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Добрич,oblast,Добрич,,urban,328.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Добрич,oblast,Добрич,,rural,200.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Добрич,oblast,Добрич,,total,473.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Добрич,oblast,Добрич,,urban,306.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Добрич,oblast,Добрич,,rural,167.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Добрич,oblast,Добрич,,total,474.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Добрич,oblast,Добрич,,urban,299.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Добрич,oblast,Добрич,,rural,175.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Кърджали,oblast,Кърджали,,total,647.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Кърджали,oblast,Кърджали,,urban,255.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Кърджали,oblast,Кърджали,,rural,392.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Кърджали,oblast,Кърджали,,total,608.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Кърджали,oblast,Кърджали,,urban,229.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Кърджали,oblast,Кърджали,,rural,379.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Кърджали,oblast,Кърджали,,total,610.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Кърджали,oblast,Кърджали,,urban,225.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Кърджали,oblast,Кърджали,,rural,385.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Кърджали,oblast,Кърджали,,total,647.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Кърджали,oblast,Кърджали,,urban,291.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Кърджали,oblast,Кърджали,,rural,356.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Кърджали,oblast,Кърджали,,total,724.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Кърджали,oblast,Кърджали,,urban,284.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Кърджали,oblast,Кърджали,,rural,440.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Кърджали,oblast,Кърджали,,total,760.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Кърджали,oblast,Кърджали,,urban,318.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Кърджали,oblast,Кърджали,,rural,442.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Кърджали,oblast,Кърджали,,total,753.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Кърджали,oblast,Кърджали,,urban,311.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Кърджали,oblast,Кърджали,,rural,442.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Кърджали,oblast,Кърджали,,total,695.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Кърджали,oblast,Кърджали,,urban,291.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Кърджали,oblast,Кърджали,,rural,404.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Кърджали,oblast,Кърджали,,total,758.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Кърджали,oblast,Кърджали,,urban,327.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Кърджали,oblast,Кърджали,,rural,431.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Кърджали,oblast,Кърджали,,total,743.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Кърджали,oblast,Кърджали,,urban,297.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Кърджали,oblast,Кърджали,,rural,446.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Кърджали,oblast,Кърджали,,total,624.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Кърджали,oblast,Кърджали,,urban,253.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Кърджали,oblast,Кърджали,,rural,371.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Кърджали,oblast,Кърджали,,total,689.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Кърджали,oblast,Кърджали,,urban,268.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Кърджали,oblast,Кърджали,,rural,421.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Кърджали,oblast,Кърджали,,total,609.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Кърджали,oblast,Кърджали,,urban,234.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Кърджали,oblast,Кърджали,,rural,375.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Кърджали,oblast,Кърджали,,total,523.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Кърджали,oblast,Кърджали,,urban,203.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Кърджали,oblast,Кърджали,,rural,320.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Кърджали,oblast,Кърджали,,total,504.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Кърджали,oblast,Кърджали,,urban,195.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Кърджали,oblast,Кърджали,,rural,309.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Кърджали,oblast,Кърджали,,total,480.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Кърджали,oblast,Кърджали,,urban,196.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Кърджали,oblast,Кърджали,,rural,284.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Кюстендил,oblast,Кюстендил,,total,408.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Кюстендил,oblast,Кюстендил,,urban,321.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Кюстендил,oblast,Кюстендил,,rural,87.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Кюстендил,oblast,Кюстендил,,total,343.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Кюстендил,oblast,Кюстендил,,urban,266.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Кюстендил,oblast,Кюстендил,,rural,77.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Кюстендил,oblast,Кюстендил,,total,304.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Кюстендил,oblast,Кюстендил,,urban,234.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Кюстендил,oblast,Кюстендил,,rural,70.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Кюстендил,oblast,Кюстендил,,total,262.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Кюстендил,oblast,Кюстендил,,urban,203.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Кюстендил,oblast,Кюстендил,,rural,59.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Кюстендил,oblast,Кюстендил,,total,350.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Кюстендил,oblast,Кюстендил,,urban,273.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Кюстендил,oblast,Кюстендил,,rural,77.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Кюстендил,oblast,Кюстендил,,total,334.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Кюстендил,oblast,Кюстендил,,urban,243.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Кюстендил,oblast,Кюстендил,,rural,91.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Кюстендил,oblast,Кюстендил,,total,289.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Кюстендил,oblast,Кюстендил,,urban,246.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Кюстендил,oblast,Кюстендил,,rural,43.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Кюстендил,oblast,Кюстендил,,total,371.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Кюстендил,oblast,Кюстендил,,urban,277.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Кюстендил,oblast,Кюстендил,,rural,94.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Кюстендил,oblast,Кюстендил,,total,360.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Кюстендил,oblast,Кюстендил,,urban,282.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Кюстендил,oblast,Кюстендил,,rural,78.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Кюстендил,oblast,Кюстендил,,total,336.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Кюстендил,oblast,Кюстендил,,urban,269.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Кюстендил,oblast,Кюстендил,,rural,67.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Кюстендил,oblast,Кюстендил,,total,289.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Кюстендил,oblast,Кюстендил,,urban,225.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Кюстендил,oblast,Кюстендил,,rural,64.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Кюстендил,oblast,Кюстендил,,total,306.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Кюстендил,oblast,Кюстендил,,urban,240.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Кюстендил,oblast,Кюстендил,,rural,66.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Кюстендил,oblast,Кюстендил,,total,320.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Кюстендил,oblast,Кюстендил,,urban,254.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Кюстендил,oblast,Кюстендил,,rural,66.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Кюстендил,oblast,Кюстендил,,total,320.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Кюстендил,oblast,Кюстендил,,urban,237.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Кюстендил,oblast,Кюстендил,,rural,83.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Кюстендил,oblast,Кюстендил,,total,318.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Кюстендил,oblast,Кюстендил,,urban,253.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Кюстендил,oblast,Кюстендил,,rural,65.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Кюстендил,oblast,Кюстендил,,total,280.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Кюстендил,oblast,Кюстендил,,urban,213.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Кюстендил,oblast,Кюстендил,,rural,67.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Ловеч,oblast,Ловеч,,total,271.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Ловеч,oblast,Ловеч,,urban,183.0,Pop_4.1.1._Marriages_DR.xlsx
